Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
732,Shaquem Griffin\GrifSh01,SEA,25,,14,0,0,0,0,0,1,,,,,,1.0,9,6,3,1,3,
733,Nate Hall\HallNa01,HOU,24,,10,0,,,,,,1,0,0,0,0,2.0,11,6,5,1,2,
734,Justin Hardee\HardJu01,NOR,26,,10,0,,,,,,,,,,,0.0,8,6,2,0,0,
735,Justice Hill\HillJu00,BAL,23,,12,0,,,,,,1,0,0,0,0,0.0,9,6,3,0,0,
736,Trysten Hill\HillTr00,DAL,22,dt,5,5,,,,,,,,,,,0.0,11,6,5,1,3,
737,Robert Jackson\JackRo00,CLE,27,cb,10,1,0,0,0,0,1,,,,,,0.0,6,6,0,0,0,
738,Elijah Lee\LeexEl00,2TM,24,,12,0,,,,,,,,,,,0.0,8,6,2,0,0,
739,David Long\LongDa02,LAR,22,cb,16,1,,,,,,,,,,,0.0,7,6,1,0,0,
740,Damontre Moore\MoorDa01,SEA,28,,10,0,,,,,,1,0,0,0,0,1.0,9,6,3,1,7,
741,Calvin Munson\MunsCa00,MIA,26,,16,0,,,,,,,,,,,0.0,9,6,3,0,0,
742,Domata Peko\PekoDo20,ARI,36,de,6,5,,,,,,,,,,,0.0,16,6,10,0,0,
743,A'Shawn Robinson\RobiAS00,LAR,25,,8,0,0,0,0,0,1,,,,,,0.0,12,6,6,0,1,
744,Kevon Seymour\SeymKe00,PHI,27,,2,0,,,,,,,,,,,0.0,8,6,2,0,0,
745,Trent Sherfield\SherTr00,ARI,24,wr,15,1,,,,,,0,0,3,0,0,0.0,9,6,3,0,0,
746,Stantley Thomas-Oliver\ThomSt00,CAR,22,,10,0,,,,,,,,,,,0.0,7,6,1,0,0,
747,Nick Thurman\ThurNi00,NWE,25,de,7,1,,,,,,,,,,,0.0,10,6,4,1,0,
748,Vita Vea\VeaxVi00,TAM,25,nt,5,5,,,,,,,,,,,2.0,10,6,4,3,3,
749,Blidi Wreh-Wilson\WrehBl00,ATL,31,,15,0,3,26,0,23,4,,,,,,0.0,9,6,3,1,0,
750,B.J. Bello\BellB.00,LAC,26,,6,0,,,,,,,,,,,0.0,7,5,2,0,0,
751,Marquise Blair\BlaiMa01,SEA,23,,2,0,,,,,,1,0,0,0,0,0.0,8,5,3,0,0,
752,Tramaine Brock\BrocTr00,DET,32,,1,0,,,,,,,,,,,0.0,5,5,0,0,0,
753,Deon Bush\BushDe00,CHI,27,,11,0,1,10,0,10,2,,,,,,0.0,5,5,0,0,0,
754,Trenton Cannon\CannTr00,CAR,26,,14,0,,,,,,,,,,,0.0,6,5,1,0,0,
755,Kamalei Correa\CorrKa00,2TM,26,,9,6,0,0,0,0,1,,,,,,0.0,9,5,4,0,2,
756,Thomas Davis\DaviTh20,WAS,37,,7,0,0,0,0,0,1,,,,,,0.0,6,5,1,0,0,
757,Riley Dixon\DixoRi00,NYG,27,p,16,0,,,,,,,,,,,0.0,5,5,0,0,0,
758,Samuel Eguavoen\EguaSa00,MIA,27,ilb,16,1,0,0,0,0,1,,,,,,0.0,9,5,4,1,0,
759,Jayrone Elliott\ElliJa02,PIT,29,,8,0,,,,,,,,,,,1.0,7,5,2,2,1,
760,Jordan Evans\EvanJo01,CIN,25,,15,0,1,0,0,0,1,0,0,1,0,0,2.0,11,5,6,2,2,
761,Kylie Fitts\FittKy00,ARI,26,olb,13,1,,,,,,1,0,0,0,0,0.0,9,5,4,0,1,
762,Kavon Frazier\FrazKa00,MIA,26,,15,0,,,,,,,,,,,0.0,6,5,1,0,0,
763,Alohi Gilman\GilmAl00,LAC,23,ss,15,1,,,,,,,,,,,0.0,7,5,2,0,1,
764,Nate Hairston\HairNa00,2TM,26,,5,0,,,,,,,,,,,0.0,6,5,1,1,0,
765,Grant Haley\HaleGr00,NOR,24,,1,0,1,0,0,0,1,,,,,,0.0,6,5,1,0,1,
766,C.J. Ham\HamxC.00,MIN,27,FB,15,11,,,,,,,,,,,0.0,6,5,1,0,0,
767,Madre Harper\HarpMa00,NYG,23,,9,0,,,,,,0,0,1,0,0,0.0,5,5,0,0,0,
768,Alijah Holder\HoldAl01,DEN,24,,8,0,,,,,,,,,,,0.0,7,5,2,0,0,
769,Malik Hooker\HookMa00,IND,24,fs,2,2,,,,,,,,,,,0.0,7,5,2,0,0,
770,George Iloka\IlokGe00,MIN,30,,4,0,,,,,,,,,,,0.0,6,5,1,1,0,
771,Melvin Ingram\IngrMe00,LAC,31,rde,7,7,1,0,0,0,2,,,,,,0.0,10,5,5,0,5,
772,Matthew Ioannidis\IoanMa01,WAS,26,,3,0,,,,,,,,,,,1.5,7,5,2,2,4,
773,Chandler Jones\JoneCh03,ARI,30,lolb,5,5,,,,,,0,0,1,0,0,1.0,11,5,6,1,7,
774,Taiwan Jones\JoneTa00,BUF,32,,13,0,,,,,,,,,,,0.0,6,5,1,0,0,
775,Austin Larkin\LarkAu00,CAR,25,,9,0,,,,,,,,,,,0.0,12,5,7,1,0,
776,Cameron Lewis\LewiCa00,BUF,23,cb,5,2,,,,,,,,,,,0.0,7,5,2,0,0,
777,Aaron Lynch\LyncAa00,JAX,27,,8,0,0,0,0,0,1,,,,,,1.0,6,5,1,1,3,
778,Trey Marshall\MarsTr00,DEN,24,,12,0,,,,,,,,,,,0.0,6,5,1,0,0,
779,Takkarist McKinley\McKiTa00,ATL,25,de,4,4,0,0,0,0,1,,,,,,1.0,8,5,3,1,7,
780,Herb Miller\MillHe01,TAM,23,,4,0,1,2,0,2,1,,,,,,0.0,5,5,0,0,0,
781,Parnell Motley\MotlPa00,2TM,23,,4,1,0,0,0,0,1,0,0,1,5,0,0.0,8,5,3,0,0,
782,Alexander Myres\MyreAl00,DET,24,,1,0,0,0,0,0,1,,,,,,0.0,5,5,0,0,0,
783,Kareem Orr\OrrxKa00,TEN,23,,5,0,,,,,,0,0,1,8,0,0.0,7,5,2,0,0,
784,Steven Parker\ParkSt00,DAL,25,,8,0,,,,,,,,,,,0.0,8,5,3,0,0,
785,Randy Ramsey\RamsRa00,GNB,25,,12,0,,,,,,,,,,,0.0,11,5,6,0,0,
786,Derick Roberson\RobeDe01,TEN,25,olb,8,1,0,0,0,0,1,1,0,0,0,0,0.0,9,5,4,0,2,
787,Isaiah Rodgers\RodgIs00,IND,22,,13,0,,,,,,,,,,,0.0,7,5,2,0,0,
788,Jeremy Sprinkle\SpriJe00,WAS,26,te,16,6,,,,,,,,,,,0.0,6,5,1,0,0,
789,Taylor Stallworth\StalTa00,IND,25,dt,16,1,,,,,,0,0,1,0,0,0.5,12,5,7,1,1,
790,Kentavius Street\StreKe00,SFO,24,de,15,2,,,,,,,,,,,0.0,11,5,6,1,0,
791,Kendal Vickers\VickKe00,LVR,25,dt,15,2,,,,,,,,,,,2.0,10,5,5,3,3,
792,Joe Walker\WalkJo01,SFO,28,,12,0,,,,,,,,,,,0.0,6,5,1,0,0,
793,Tim Ward\WardTi00,KAN,23,de,1,1,,,,,,,,,,,1.0,5,5,0,1,2,
794,Josh Watson\WatsJo00,DEN,24,,9,0,,,,,,,,,,,0.0,5,5,0,0,0,
795,Derek Watt\WattDe00,PIT,28,,12,0,,,,,,,,,,,0.0,8,5,3,1,0,1
796,Ken Webster\WebsKe00,SFO,24,,9,0,,,,,,1,1,0,0,0,0.0,6,5,1,0,0,
797,Quincy Williams\WillQu01,JAX,24,,7,0,0,0,0,0,1,1,0,0,0,0,0.0,11,5,6,1,0,
798,Eddie Yarbrough\YarbEd01,MIN,27,,4,0,,,,,,,,,,,0.0,8,5,3,0,1,
799,Jamal Agnew\AgneJa00,DET,25,wr,14,2,,,,,,0,2,1,0,0,0.0,4,4,0,0,0,
800,Deandre Baker\BakeDe00,KAN,23,cb,2,1,0,0,0,0,1,,,,,,1.0,5,4,1,1,1,
801,Mike Boone\BoonMi00,MIN,25,,16,0,,,,,,1,0,0,0,0,0.0,5,4,1,0,0,
802,Daniel Brown\BrowDa04,NYJ,28,te,16,1,,,,,,,,,,,0.0,5,4,1,0,0,
803,Jamal Carter\CartJa02,ATL,26,,1,0,,,,,,,,,,,0.0,5,4,1,0,0,
804,Blake Cashman\CashBl00,NYJ,24,ilb,4,1,,,,,,,,,,,0.0,6,4,2,0,0,
805,Taco Charlton\CharTa00,KAN,26,,7,0,,,,,,1,0,0,0,0,2.0,7,4,3,1,4,
806,Corey Clement\ClemCo00,PHI,26,,15,0,,,,,,,,,,,0.0,5,4,1,0,0,
807,Carlos Davis\DaviCa03,PIT,24,,7,0,,,,,,,,,,,0.0,6,4,2,1,0,
808,Cody Davis\DaviCo02,NWE,31,,13,0,,,,,,,,,,,0.0,9,4,5,0,0,
809,Matt Dickerson\DickMa00,TEN,25,,10,0,,,,,,,,,,,0.0,10,4,6,0,1,
810,Ashton Dulin\DuliAs00,IND,23,,13,0,,,,,,0,1,0,0,0,0.0,7,4,3,0,0,
811,Emeke Egbule\EgbuEm00,LAC,24,,14,0,,,,,,,,,,,0.0,7,4,3,0,1,
812,Kaden Elliss\ElliKa00,NOR,25,,15,0,,,,,,,,,,,0.0,5,4,1,0,0,
813,Luke Gifford\GiffLu00,DAL,25,,8,0,,,,,,,,,,,0.0,6,4,2,0,0,
814,Cam Gill\GillCa00,TAM,23,,12,0,,,,,,,,,,,0.0,6,4,2,0,0,
815,Tyler Hall\HallTy01,ATL,22,,9,0,,,,,,,,,,,0.0,6,4,2,0,0,
816,Penny Hart\HartPe01,SEA,24,,13,0,,,,,,,,,,,0.0,5,4,1,0,0,
817,Frank Herron\HerrFr00,DET,26,,4,0,0,0,0,0,1,,,,,,0.0,5,4,1,1,0,
818,J.P. Holtz\HoltJ.01,CHI,27,te,16,1,,,,,,,,,,,0.0,5,4,1,0,0,
819,Bruce Irvin\IrviBr00,SEA,33,olb,2,2,,,,,,,,,,,0.0,5,4,1,1,3,
820,Abry Jones\JoneAb00,JAX,29,rdt,5,5,,,,,,,,,,,0.0,8,4,4,0,0,
821,Dallin Leavitt\LeavDa00,LVR,26,,9,0,0,0,0,0,2,,,,,,0.0,10,4,6,0,0,
822,Anthony Levine\LeviAn00,BAL,33,ss,15,1,,,,,,0,0,2,1,0,0.0,7,4,3,0,0,
823,Cameron Malveaux\MalvCa00,CLE,26,,2,0,,,,,,1,0,0,0,0,0.0,4,4,0,0,0,
824,Braden Mann\MannBr01,NYJ,23,p,16,0,,,,,,,,,,,0.0,4,4,0,0,0,
825,Kahlil McKenzie\McKeKa00,CIN,23,,7,0,,,,,,,,,,,0.0,8,4,4,1,0,
826,Tony McRae\McRaTo00,DET,27,,8,0,,,,,,,,,,,0.0,4,4,0,0,0,
827,Doug Middleton\MiddDo01,JAX,27,,10,0,,,,,,,,,,,0.0,9,4,5,0,0,
828,C.J. Moore\MoorCJ01,DET,25,,12,0,,,,,,,,,,,0.0,7,4,3,0,0,
829,Shaquille Quarterman\QuarSh00,JAX,23,,12,0,,,,,,,,,,,0.0,6,4,2,0,0,
830,Daniel Ross\RossDa02,2TM,27,,5,0,,,,,,,,,,,0.0,8,4,4,1,0,
831,Cam Sims\SimsCa00,WAS,24,wr,16,10,,,,,,0,0,1,0,0,0.0,4,4,0,0,0,
832,Tuzar Skipper\SkipTu00,TEN,25,olb,4,2,,,,,,,,,,,0.0,5,4,1,0,0,
833,Chris Smith\SmitCh03,LVR,28,,8,0,,,,,,,,,,,1.0,5,4,1,0,4,
834,Ryan Smith\SmitRy00,TAM,27,,16,0,,,,,,,,,,,0.0,4,4,0,0,0,
835,Julian Stanford\StanJu00,CAR,30,,16,0,,,,,,,,,,,0.0,10,4,6,0,0,
836,Zeke Turner\TurnZe00,ARI,24,,16,0,,,,,,,,,,,0.0,14,4,10,0,0,
837,Derrek Tuszka\TuszDe00,DEN,24,,9,0,,,,,,,,,,,0.0,6,4,2,1,0,
838,Justin Watson\WatsJu01,TAM,24,wr,11,2,,,,,,,,,,,1.0,7,4,3,1,1,
839,Jace Whittaker\WhitJa05,ARI,25,,4,0,,,,,,,,,,,0.0,4,4,0,0,0,
840,Sylvester Williams\WillSy00,DEN,32,,8,0,0,0,0,0,2,,,,,,0.0,9,4,5,0,0,
841,Oshane Ximines\XimiOs00,NYG,24,olb,4,3,,,,,,,,,,,0.0,5,4,1,1,3,
842,Brian Allen\AlleBr01,SFO,27,,1,1,,,,,,,,,,,0.0,3,3,0,0,0,
843,Stephen Anderson\AndeSt01,LAC,27,te,16,3,,,,,,,,,,,0.0,5,3,2,0,0,
844,Eli Apple\ApplEl00,CAR,25,,2,0,,,,,,,,,,,0.0,4,3,1,0,0,
845,Vic Beasley\BeasVi00,2TM,28,,10,0,,,,,,1,0,0,0,0,0.0,4,3,1,1,0,
846,Nick Bosa\BosaNi00,SFO,23,de,2,2,,,,,,1,0,0,0,0,0.0,6,3,3,0,1,
847,James Burgess\BurgJa01,GNB,26,,4,0,,,,,,,,,,,0.0,3,3,0,0,0,
848,Jason Cabinda\CabiJa00,DET,24,mlb,16,2,,,,,,,,,,,0.0,7,3,4,0,0,
849,Austin Calitro\CaliAu00,DEN,26,,13,0,,,,,,,,,,,0.0,3,3,0,0,0,
850,Derek Carrier\CarrDe00,LVR,30,,16,0,,,,,,,,,,,0.0,7,3,4,0,0,
851,Dylan Cole\ColeDy00,HOU,26,,6,0,,,,,,,,,,,0.0,6,3,3,0,0,
852,Nathan Cottrell\CottNa00,JAX,24,,8,0,,,,,,,,,,,0.0,5,3,2,0,0,
853,Blake Countess\CounBl00,PHI,27,,2,0,,,,,,,,,,,0.0,3,3,0,0,0,
854,Carl Davis\DaviCa01,NWE,28,nt,3,1,,,,,,,,,,,0.0,3,3,0,1,0,
855,Jalen Davis\DaviJa06,CIN,24,,6,0,,,,,,,,,,,0.0,4,3,1,0,0,
856,Ulysees Gilbert\GilbUl00,PIT,23,,4,0,,,,,,,,,,,0.0,5,3,2,0,0,
857,Marcus Gilchrist\GilcMa00,BAL,32,,2,0,,,,,,,,,,,0.0,3,3,0,0,0,
858,Ryan Griffin\GrifRy00,NYJ,30,te,15,6,,,,,,,,,,,0.0,5,3,2,0,0,
859,Justin Hamilton\HamiJu00,DAL,27,dt,10,2,,,,,,,,,,,0.0,10,3,7,0,1,
860,Damon Harrison\HarrDa03,2TM,32,,7,0,,,,,,1,0,0,0,0,0.0,9,3,6,0,0,
861,Thomas Hennessy\HennTh00,NYJ,26,,16,0,,,,,,,,,,,0.0,5,3,2,0,0,
862,Brian Hill\HillBr02,ATL,25,rb,16,1,,,,,,0,2,1,0,0,0.0,4,3,1,0,0,
863,Travis Homer\HomeTr00,SEA,22,,9,0,,,,,,,,,,,0.0,3,3,0,0,0,
864,Leon Jacobs\JacoLe00,JAX,25,olb,3,2,,,,,,,,,,,0.0,3,3,0,1,0,
865,Malik Jefferson\JeffMa00,LAC,24,,13,0,,,,,,,,,,,0.0,5,3,2,0,0,
866,Danny Johnson\JohnDa09,WAS,25,,14,0,,,,,,,,,,,0.0,4,3,1,0,0,
867,Jaquan Johnson\JohnJa11,BUF,25,,14,0,,,,,,,,,,,0.0,4,3,1,0,0,
868,Terrell Lewis\LewiTe00,LAR,22,,8,0,,,,,,,,,,,2.0,5,3,2,2,4,
869,Ty Long\LongTy00,LAC,27,p,16,0,,,,,,,,,,,0.0,4,3,1,0,0,
870,John Lovett\LoveJo02,GNB,24,,8,0,,,,,,,,,,,0.0,4,3,1,0,0,
871,Justin March-Lillard\MarcJu00,DAL,27,,12,0,,,,,,,,,,,0.0,4,3,1,0,0,
872,Josh Mauro\MaurJo00,ARI,29,,3,2,,,,,,,,,,,1.0,5,3,2,1,1,
873,Daniel McCullers\McCuDa00,CHI,28,,3,0,,,,,,,,,,,0.0,8,3,5,0,0,
874,T.Y. McGill\McGiT.00,PHI,28,,7,0,,,,,,,,,,,0.5,9,3,6,1,3,
875,Christopher Milton\MiltCh00,TEN,28,,14,0,,,,,,,,,,,0.0,3,3,0,0,0,
876,Henry Mondeaux\MondHe00,PIT,25,,11,0,,,,,,,,,,,0.0,5,3,2,1,2,
877,Bryan Mone\MoneBr00,SEA,25,,10,0,,,,,,,,,,,0.5,9,3,6,1,2,1
878,Gabe Nabers\NabeGa00,LAC,23,fb,16,5,,,,,,0,0,1,0,0,0.0,5,3,2,0,0,
879,Ryan Nall\NallRy00,CHI,25,,16,0,,,,,,,,,,,0.0,4,3,1,0,0,
880,Jared Norris\NorrJa00,WAS,27,,11,0,,,,,,,,,,,0.0,3,3,0,0,0,
881,Pat O'Connor\OConPa00,TAM,27,,16,0,,,,,,,,,,,1.0,4,3,1,1,1,
882,Alec Ogletree\OgleAl00,NYJ,29,,2,1,,,,,,,,,,,0.0,3,3,0,3,0,
883,Cordarrelle Patterson*+\PattCo00,CHI,29,wr,16,3,,,,,,0,0,1,0,0,0.0,4,3,1,0,0,
884,Kevin Peterson\PeteKe01,ARI,26,cb,12,1,0,0,0,0,1,0,0,1,0,0,0.0,6,3,3,0,0,
885,Dontari Poe\PoexDo00,DAL,30,nt,7,7,,,,,,,,,,,0.0,7,3,4,0,0,
886,Jachai Polite\PoliJa00,LAR,23,,11,0,,,,,,,,,,,1.0,4,3,1,1,1,
887,Brooks Reed\ReedBr00,TEN,33,,2,1,,,,,,,,,,,1.0,4,3,1,1,1,
888,Caraun Reid\ReidCa00,JAX,29,,7,0,,,,,,,,,,,0.0,5,3,2,0,0,
889,Luke Rhodes\RhodLu00,IND,28,,16,0,,,,,,,,,,,0.0,3,3,0,0,0,
890,Jordan Richards\RichJo00,BAL,27,,16,0,,,,,,,,,,,0.0,4,3,1,0,0,
891,Amik Robertson\RobeAm00,LVR,22,,8,0,,,,,,,,,,,0.0,4,3,1,0,0,
892,Stanford Samuels\SamuSt01,GNB,21,,2,0,,,,,,,,,,,0.0,3,3,0,0,0,
893,Khalen Saunders\SaunKh00,KAN,24,dt,3,1,,,,,,,,,,,0.0,3,3,0,0,0,
894,Kawann Short\ShorKa00,CAR,31,,3,3,,,,,,,,,,,0.0,6,3,3,0,1,
895,Matthew Slater*\SlatMa00,NWE,35,,16,0,,,,,,,,,,,0.0,7,3,4,0,0,
896,Benny Snell Jr.\SnelBe00,PIT,22,rb,16,3,,,,,,0,2,2,0,0,0.0,5,3,2,0,0,
897,Akeem Spence\SpenAk00,NWE,29,,6,0,,,,,,,,,,,0.0,9,3,6,0,0,
898,Linden Stephens\StepLi00,SEA,25,,13,0,,,,,,,,,,,0.0,3,3,0,0,0,
899,Levine Toilolo\ToilLe00,NYG,29,te,16,2,,,,,,0,0,1,0,0,0.0,3,3,0,0,0,
900,Kemoko Turay\TuraKe00,IND,25,,7,0,,,,,,,,,,,1.0,4,3,1,1,3,
901,Jonathan Ward\WardJo00,ARI,23,,14,0,,,,,,,,,,,0.0,7,3,4,0,0,
902,Kristian Welch\WelcKr00,BAL,22,,10,0,,,,,,,,,,,0.0,5,3,2,0,0,
903,Nick Westbrook-Ikhine\WestNi00,TEN,23,wr,14,1,,,,,,,,,,,0.0,3,3,0,0,0,
904,Javin White\WhitJa04,LVR,23,,4,0,,,,,,,,,,,0.0,4,3,1,1,0,
905,Raequan Williams\WillRa03,PHI,23,,6,0,,,,,,,,,,,1.0,5,3,2,1,1,
906,Mitch Wishnowsky\WishMi00,SFO,28,p,16,0,,,,,,,,,,,0.0,4,3,1,0,0,
907,Chris Wormley\WormCh00,PIT,27,de,13,1,,,,,,,,,,,1.0,8,3,5,1,3,
908,Jabari Zuniga\ZuniJa00,NYJ,23,,8,0,,,,,,,,,,,0.0,5,3,2,0,0,
909,Ameer Abdullah\AbduAm00,MIN,27,,16,0,,,,,,,,,,,0.0,2,2,0,0,0,
910,Josh Adams\AdamJo03,NYJ,24,,8,0,,,,,,,,,,,0.0,3,2,1,0,0,
911,McTelvin Agim\AgimMc00,DEN,23,,10,0,0,0,0,0,1,,,,,,0.0,8,2,6,0,0,
912,Ben Banogu\BanoBe00,IND,24,,9,0,,,,,,,,,,,0.0,6,2,4,0,0,
913,Chad Beebe\BeebCh00,MIN,26,,14,0,,,,,,0,2,0,0,0,0.0,2,2,0,0,0,
914,LeVante Bellamy\BellLe02,DEN,24,,5,0,,,,,,,,,,,0.0,2,2,0,0,0,
915,Francis Bernard\BernFr01,DAL,25,,13,0,,,,,,,,,,,0.0,6,2,4,0,0,
916,Christian Blake\BlakCh00,ATL,24,,16,0,,,,,,,,,,,0.0,3,2,1,0,0,
917,Khari Blasingame\BlasKh00,TEN,24,fb,15,7,,,,,,,,,,,0.0,3,2,1,0,0,
918,Jacob Bobenmoyer\BobeJa00,DEN,23,,16,0,,,,,,0,0,1,0,0,0.0,3,2,1,0,0,
919,Miles Boykin\BoykMi00,BAL,24,WR,16,13,,,,,,,,,,,0.0,2,2,0,0,0,
920,Jordan Brailford\BraiJo00,MIN,25,,5,0,,,,,,1,0,1,0,0,0.0,2,2,0,0,1,
921,Pharaoh Brown\BrowPh01,HOU,26,te,13,9,,,,,,,,,,,0.0,2,2,0,0,0,
922,T.J. Brunson\BrunTJ00,NYG,23,,5,0,,,,,,,,,,,0.0,3,2,1,0,0,
923,Jonathan Bullard\BullJo00,SEA,27,,6,0,,,,,,,,,,,0.0,8,2,6,0,2,
924,Deante Burton\BurtDe00,DAL,26,,4,0,,,,,,,,,,,0.0,3,2,1,0,0,
925,Chase Claypool\ClayCh01,PIT,22,wr,16,6,,,,,,0,3,1,0,0,0.0,6,2,4,0,0,
926,Tyler Conklin\ConkTy00,MIN,25,te,16,2,,,,,,0,1,0,0,0,0.0,2,2,0,0,0,
927,Xavier Crawford\CrawXa00,CHI,25,,3,0,,,,,,,,,,,0.0,4,2,2,0,0,
928,Dominique Dafney\DafnDo00,GNB,23,te,5,2,,,,,,,,,,,0.0,2,2,0,0,0,
929,Darrion Daniels\DaniDa04,SFO,23,,4,0,,,,,,,,,,,0.0,4,2,2,0,0,
930,Marlon Davidson\DaviMa01,ATL,22,,8,0,0,0,0,0,1,,,,,,0.0,8,2,6,0,0,
931,Duke Dawson\DawsDu00,DEN,25,cb,12,1,,,,,,,,,,,0.0,8,2,6,0,0,
932,Khalil Dorsey\DorsKh00,BAL,22,,6,0,,,,,,,,,,,0.0,2,2,0,0,0,
933,Ross Dwelley\DwelRo00,SFO,25,te,16,9,,,,,,,,,,,0.0,2,2,0,0,0,
934,Reid Ferguson\FergRe00,BUF,26,,16,0,,,,,,,,,,,0.0,2,2,0,0,0,
935,Mark Fields II\FielMa01,2TM,24,,4,0,,,,,,,,,,,0.0,2,2,0,0,0,
936,Royce Freeman\FreeRo00,DEN,24,,16,0,,,,,,,,,,,0.0,2,2,0,0,0,
937,Jonathan Garvin\GarvJo00,GNB,21,,8,0,,,,,,,,,,,0.0,5,2,3,0,0,
938,Reggie Gilliam\GillRe00,BUF,23,,14,0,,,,,,1,0,0,0,0,0.0,2,2,0,0,0,
939,Ryan Glasgow\GlasRy00,NOR,27,,2,0,,,,,,,,,,,0.0,3,2,1,0,0,
940,Woodrow Hamilton\HamiWo00,CAR,28,,5,0,,,,,,0,0,1,0,0,0.0,3,2,1,0,0,
941,Demetrius Harris\HarrDe03,CHI,29,te,15,5,,,,,,1,0,0,0,0,0.0,3,2,1,0,0,
942,Jamycal Hasty\HastJa02,SFO,24,,8,0,,,,,,0,1,0,0,0,0.0,2,2,0,0,0,
943,Tae Hayes\HayeTa00,2TM,23,,3,0,,,,,,,,,,,0.0,3,2,1,0,0,
